student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S03775,71.5,23.8,81.9,64.1,8.49,65.8,74.41
S07021,80.9,17.3,77.5,67.9,7.56,55.3,69.24
S09743,61.4,2.4,68.7,43.5,9.78,38.2,55.01
S03574,77.7,18.6,70.0,64.2,7.48,55.7,73.61
S04082,84.3,36.2,77.8,88.2,,68.7,96.55
S00022,72.6,5.2,78.3,60.1,8.49,54.8,64.79
S01858,86.0,20.6,75.6,70.3,8.6,69.3,74.1
S01208,79.3,17.1,62.2,62.9,8.18,80.0,66.29
S03357,64.0,11.5,64.3,65.9,7.84,45.8,62.7
S05159,66.3,13.5,87.1,74.2,8.32,75.1,76.24
S01673,70.1,16.8,76.4,73.6,6.77,69.1,78.94
S02122,79.2,16.0,46.8,58.1,4.87,56.1,51.71
S09496,80.9,20.3,76.8,81.5,6.26,57.7,73.38
S04930,79.9,17.5,76.5,70.6,7.44,69.7,79.97
S09890,70.5,19.4,56.7,68.6,7.5,75.4,58.88
S09012,82.2,19.1,74.7,68.6,5.84,52.4,69.32
S09592,65.7,2.0,58.4,46.4,,53.5,41.61
S08252,85.6,29.2,76.8,73.4,8.94,77.5,91.61
S04634,80.1,12.1,77.5,42.0,6.93,51.5,49.32
S06321,56.6,6.8,89.4,50.8,8.77,79.1,74.25
S03605,75.7,20.7,74.7,55.9,8.26,68.2,74.13
S00878,79.8,2.2,,63.1,7.72,63.0,58.51
S01315,65.8,14.6,68.3,48.6,6.58,48.2,61.65
S00668,84.7,17.9,82.5,84.8,6.02,66.6,84.25
S04045,78.2,24.0,81.5,78.6,6.18,69.1,82.74
S09188,72.5,22.6,55.6,76.2,6.29,55.3,55.96
S05959,92.2,9.5,73.5,72.1,7.38,58.2,76.15
S09556,60.5,7.3,42.3,34.1,6.05,53.0,40.61
S03658,84.9,20.3,66.6,80.7,8.4,82.8,89.24
S00284,99.7,22.4,83.9,77.0,9.01,69.8,100.0
S07046,59.2,18.1,56.7,60.5,6.4,54.2,53.65
S02973,64.6,13.3,67.3,57.7,6.74,58.6,68.95
S09851,81.4,17.8,96.4,77.1,8.93,80.8,89.53
S06730,90.8,17.6,64.7,61.7,6.27,51.5,72.42
S08305,66.4,10.1,45.3,56.7,6.08,54.0,49.8
S04645,82.2,2.0,46.6,45.8,6.47,70.8,53.65
S09459,65.7,14.7,59.8,62.4,8.46,53.1,73.37
S05694,70.9,12.4,71.2,74.2,7.32,70.1,65.32
S09727,66.2,6.2,68.3,44.8,5.19,34.2,64.14
S01998,99.6,37.0,100.0,100.0,9.5,100.0,99.93
S08593,76.1,6.1,49.1,31.0,5.05,45.1,43.04
S07571,77.5,19.4,69.5,61.1,7.8,42.7,66.29
S01834,92.9,,76.7,80.4,4.85,68.3,76.65
S07297,,9.8,66.5,60.0,7.12,42.9,73.53
S04828,79.0,20.0,66.1,65.2,7.71,50.6,73.53
S06376,54.2,11.9,65.2,39.4,6.3,49.6,50.96
S09827,87.2,27.1,86.2,83.6,8.07,65.1,91.68
S02670,100.0,15.2,83.2,74.6,8.59,73.4,82.28
S07056,87.0,17.3,88.4,81.1,8.73,70.0,80.59
S02745,68.4,10.88,48.5,45.3,5.94,29.6,62.72
S05835,58.1,4.1,62.3,39.4,5.41,35.1,41.28
S00065,87.3,24.3,85.2,80.6,8.62,65.1,86.61
S02603,78.6,14.8,77.6,73.8,6.07,53.0,69.1
S06507,45.4,5.0,47.0,30.0,4.54,44.7,18.71
S03809,49.6,5.5,52.3,43.0,4.96,30.1,47.98
S04136,99.2,20.6,60.8,75.4,8.6,80.7,92.58
S00625,81.4,17.6,74.1,72.1,5.78,28.2,76.95
S09593,71.8,21.7,60.2,58.5,5.61,55.8,64.07
S07970,82.2,10.5,56.0,68.8,6.66,69.4,73.01
S03310,66.8,3.2,63.0,64.5,5.88,48.4,63.06
S05085,66.1,14.0,,52.9,6.23,57.9,59.03
S05710,62.8,2.0,43.4,52.0,4.72,37.9,45.19
S08599,71.3,25.9,72.0,77.2,7.01,75.3,88.07
S05772,75.0,4.6,39.9,42.9,6.41,35.8,47.78
S01567,72.8,15.3,57.6,59.1,7.23,61.5,74.62
S06674,62.1,11.9,49.3,50.4,5.25,41.0,45.41
S04054,87.0,27.7,64.9,84.3,7.81,78.1,84.39
S03012,,,85.9,64.4,8.47,71.1,72.33
S09366,61.2,2.0,51.8,43.1,4.46,47.7,38.52
S07522,57.0,12.9,65.8,68.5,7.2,68.3,55.73
S05158,75.2,14.5,65.0,55.6,5.81,43.6,55.12
S03433,79.1,12.3,66.8,52.9,6.77,62.3,64.79
S05709,75.9,19.1,76.9,74.4,7.04,62.8,70.31
S06994,86.5,26.5,80.0,60.5,8.05,79.7,89.6
S05610,69.5,3.3,75.2,51.0,6.49,50.0,51.93
S00224,100.0,29.8,87.6,76.2,8.37,83.0,88.79
S02798,71.1,10.4,78.3,69.5,7.47,51.8,65.78
S03240,91.6,19.2,86.2,82.9,8.1,63.3,100.0
S02485,62.4,8.7,,50.4,5.27,50.3,57.96
S02285,93.3,8.6,80.0,84.4,5.08,25.4,67.36
S09698,70.5,13.4,93.4,64.1,,50.8,84.94
S07833,85.5,17.0,84.2,,8.3,80.4,85.33
S00395,69.1,12.0,67.4,65.7,8.15,64.5,86.19
S06776,80.2,13.0,84.6,61.9,7.98,53.8,72.71
S03649,99.1,19.7,,,10.0,54.1,100.0
S09095,67.5,7.3,51.3,52.7,6.72,37.0,55.85
S08308,49.4,2.0,39.2,30.0,4.95,13.0,29.74
S06410,91.3,20.5,65.0,62.5,,55.4,71.75
S07524,49.2,3.2,49.5,30.0,4.97,64.9,27.24
S03101,77.2,14.7,,62.8,,44.2,77.04
S04475,99.7,33.4,85.5,88.2,8.46,90.9,97.49
S02454,64.9,18.1,92.7,71.7,8.65,61.0,73.21
S02983,81.4,13.3,50.6,57.5,6.19,61.5,59.01
S07775,84.5,16.9,81.6,73.3,8.38,51.2,80.42
S09030,66.0,16.8,88.1,72.3,6.14,47.2,64.38
S06190,84.6,18.0,87.2,80.7,6.3,45.9,82.11
S06319,70.8,,72.4,79.1,6.12,39.4,72.21
S03704,78.0,23.2,70.8,54.7,9.05,62.2,75.66
S06951,64.0,7.0,79.6,63.6,8.32,58.3,81.35
S08657,79.5,25.5,62.0,72.1,9.23,63.8,90.44
S09701,83.0,17.7,81.5,72.2,,49.7,85.67
S07317,66.1,16.5,48.5,61.2,6.73,53.7,42.57
S02156,82.8,10.7,83.2,92.4,8.48,36.1,54.47
S02170,87.3,18.0,77.2,69.3,6.35,56.0,69.11
S03198,75.4,8.2,83.3,66.5,8.59,60.2,80.36
S02494,63.3,2.3,65.1,59.1,6.25,58.5,49.52
S01236,82.7,21.7,72.1,72.9,7.25,62.3,74.63
S00317,71.4,8.3,71.3,,6.24,74.7,73.2
S06955,75.8,19.7,68.0,61.4,7.95,34.3,79.79
S09168,91.2,15.8,68.8,77.8,5.78,67.1,81.1
S07840,68.7,11.6,57.2,38.9,4.86,43.1,60.84
S09859,65.5,10.6,69.5,62.3,6.51,34.0,58.49
S09858,52.1,7.2,46.4,54.9,6.24,55.2,42.58
S09887,81.3,22.3,,80.7,,57.6,69.21
S09938,100.0,,93.2,91.5,9.47,91.3,100.0
S05195,59.6,2.0,45.2,46.9,5.27,38.3,39.18
S00310,73.0,9.5,87.1,66.5,8.14,65.4,81.21
S08583,49.7,8.7,42.7,36.9,4.0,40.7,8.0
S06093,70.7,11.3,,66.5,8.07,59.6,74.17
S05334,82.2,22.2,78.2,61.1,8.09,70.9,97.83
S02424,76.4,15.4,71.6,62.6,,57.4,56.39
S02711,87.2,24.5,77.3,90.9,9.41,86.0,98.33
S02823,66.9,29.7,75.6,77.1,7.88,77.0,84.85
S06434,70.4,7.7,69.8,58.9,5.68,52.0,43.64
S01348,69.9,9.6,62.5,50.4,6.16,58.4,44.21
S04271,62.1,2.0,45.8,41.5,5.78,62.6,35.47
S06782,86.5,5.3,,52.8,6.27,35.4,53.09
S08562,78.6,12.2,70.4,71.5,6.61,62.9,77.74
S02250,80.8,15.8,79.3,75.8,6.2,39.9,82.21
S08158,74.5,17.9,55.6,60.3,7.17,,61.29
S05069,51.8,17.6,50.4,57.1,,,49.08
S08316,86.6,24.6,78.5,76.7,6.39,75.2,81.57
S01586,66.4,19.1,65.3,69.6,7.55,,64.09
S08285,71.8,2.0,70.3,54.2,5.92,67.0,52.2
S05521,68.3,20.1,76.4,73.0,8.59,55.7,62.78
S07034,94.1,12.9,49.8,42.3,6.55,48.6,50.88
S02272,60.8,15.2,76.1,46.2,6.47,61.4,57.29
S00933,78.5,13.0,68.3,62.9,7.27,78.8,61.22
S03500,79.7,18.6,80.3,71.6,6.72,65.0,78.67
S08682,60.8,2.0,52.0,36.0,4.69,39.0,24.97
S05084,67.0,18.6,69.6,65.0,5.48,59.4,57.97
S03877,72.4,18.6,81.7,60.3,8.09,54.8,55.84
S05591,79.6,17.1,79.6,67.7,8.65,51.1,77.69
S09153,68.9,21.2,75.5,75.8,7.31,58.4,68.32
S06142,81.2,20.1,75.2,84.1,7.16,68.8,73.44
S06633,48.4,9.3,,56.2,6.98,48.4,48.3
S02239,63.1,8.8,58.6,52.9,4.25,46.1,22.95
S06727,85.6,26.3,96.1,100.0,9.43,67.6,98.37
S06728,65.6,4.0,45.3,32.0,5.98,50.2,35.68
S01028,81.9,33.2,74.5,86.0,7.46,74.1,88.04
S06407,87.5,23.0,92.1,67.0,8.47,60.2,65.02
S07705,89.4,26.9,97.7,86.5,8.64,60.9,100.0
S02188,67.8,13.0,75.3,68.3,8.71,64.9,83.54
S09299,77.1,6.5,53.6,56.7,6.05,43.0,59.86
S03075,66.0,12.4,81.8,62.7,8.56,43.3,80.69
S08011,68.6,10.1,67.3,40.5,6.2,35.6,52.22
S03556,85.0,12.4,75.7,68.2,,68.3,86.5
S08625,65.6,12.1,,56.8,7.01,45.6,59.61
S09485,70.2,,58.6,47.6,7.47,,63.84
S00420,62.8,13.0,66.2,55.9,6.8,55.1,61.33
S03745,81.2,,89.7,68.9,7.67,58.7,69.47
S08729,76.8,10.2,80.1,64.6,8.08,62.1,81.27
S01782,67.1,20.3,71.7,59.7,6.77,60.7,66.65
S00502,77.1,18.5,81.9,89.2,9.43,44.3,90.11
S07174,71.8,6.0,59.6,40.0,6.5,55.2,47.03
S01659,67.6,12.9,85.1,58.5,8.3,66.5,62.16
S04300,68.5,11.7,58.3,62.9,5.72,56.0,49.15
S01694,88.0,21.0,66.8,71.7,7.32,68.5,73.46
S05373,87.9,21.7,81.6,86.9,7.76,85.0,75.16
S03551,64.4,11.1,69.2,69.2,,61.4,66.94
S03527,62.8,17.9,63.0,58.5,6.74,63.2,55.38
S07652,88.9,22.5,87.4,79.5,6.87,,75.56
S09060,63.9,22.0,67.4,75.2,7.35,50.4,60.9
S01465,73.0,11.7,65.1,71.1,5.87,65.7,71.45
S09417,62.8,11.7,57.8,50.6,6.88,44.6,62.55
S05816,76.1,23.1,68.9,54.1,7.62,57.7,68.61
S09263,86.6,22.1,82.3,,7.36,58.2,91.02
S05621,87.1,19.1,75.0,82.9,,69.4,76.34
S02463,71.9,22.3,,47.8,8.1,60.2,64.97
S05399,78.9,22.8,80.1,74.1,7.58,63.5,75.48
S03077,73.6,,64.7,50.5,8.51,51.7,67.84
S05435,74.9,16.7,70.2,68.0,7.59,54.5,50.94
S01649,71.3,12.7,71.4,69.1,7.25,69.5,95.32
S04258,69.2,25.7,69.3,62.2,6.52,57.4,62.27
S09798,72.3,9.1,73.4,63.8,7.95,56.6,66.45
S07736,81.5,23.9,82.1,80.5,6.34,76.5,84.95
S04448,78.6,13.5,42.3,52.7,6.67,54.2,39.85
S01058,83.4,23.9,73.5,77.2,8.85,68.5,71.95
S02974,99.1,,62.8,45.3,7.25,70.2,68.02
S09419,76.6,17.5,79.5,73.6,6.11,44.0,69.67
S03349,75.6,14.4,89.2,84.9,8.76,65.2,71.8
S00822,85.5,18.9,92.8,83.3,8.74,61.2,78.61
S08307,50.8,17.8,46.5,30.0,4.81,52.7,56.17
S09316,74.5,27.6,79.1,78.9,9.52,,100.0
S01736,87.2,28.1,64.8,87.4,8.41,53.6,82.25
S04596,55.8,15.0,51.8,53.9,6.56,47.8,51.44
S07793,60.5,15.3,63.0,63.5,6.36,57.2,60.22
S08159,93.8,27.3,91.7,75.3,10.0,87.8,100.0
S00697,88.7,16.8,93.7,58.2,7.33,55.6,74.08
S03493,67.5,37.8,58.0,62.3,8.42,72.3,77.29
S02445,87.8,29.3,81.3,89.8,8.88,66.0,82.22
S05129,86.8,30.1,90.0,78.5,9.0,80.9,97.03
S04262,87.3,22.2,64.5,71.6,8.7,77.7,90.1
S03159,57.8,9.9,57.8,40.0,5.14,33.1,36.01
S00445,71.6,20.3,59.3,51.4,6.53,60.1,67.54
S07572,74.5,14.5,59.1,67.2,6.65,34.0,65.69
S00552,63.3,10.7,45.8,42.8,5.06,66.2,39.85
S07877,49.8,6.5,31.2,30.0,4.0,5.2,17.52
S01723,65.8,35.1,63.8,61.9,6.66,51.1,66.47
S02457,86.4,,92.8,68.6,8.57,71.3,76.12
S00268,50.1,8.2,45.4,30.0,4.01,25.0,29.96
S07719,90.1,20.2,82.3,71.7,9.09,74.7,73.14
S08848,82.5,12.3,81.9,77.4,5.88,61.0,66.04
S09431,55.7,3.0,46.3,44.2,5.16,25.4,35.09
S06763,62.1,16.3,59.9,58.5,7.43,72.2,66.46
S09010,85.4,34.2,100.0,100.0,9.27,86.5,99.85
S00259,76.9,21.0,67.5,62.4,7.28,80.2,72.39
S07303,73.9,3.9,49.9,41.9,5.27,60.6,46.08
S05706,91.6,27.2,84.5,86.7,8.78,,76.05
S01559,70.4,13.75,82.0,57.7,6.95,68.6,65.78
S07871,82.1,20.8,97.0,58.9,9.07,71.3,98.59
S02456,71.6,11.8,77.8,66.3,,73.7,77.03
S03988,66.4,11.3,54.8,62.6,6.91,73.4,49.53
S07954,72.5,23.1,71.0,57.5,7.14,72.1,80.0
S01915,,19.6,66.2,52.3,5.82,60.1,54.49
S03306,97.8,18.2,100.0,85.2,8.3,,86.62
S09467,62.6,3.1,61.7,36.5,,37.4,50.84
S09594,57.2,14.0,44.6,52.6,5.97,61.2,44.59
S08907,84.8,23.3,88.5,81.6,6.6,68.3,84.25
S09273,88.6,19.8,74.1,77.2,7.09,97.2,69.83
S00487,49.8,4.8,58.7,41.7,5.92,56.6,33.73
S04722,80.5,16.9,91.4,91.5,8.89,53.9,96.54
S08108,,13.9,63.3,43.9,6.41,33.4,48.39
S04091,79.6,14.7,69.1,77.1,5.82,46.6,64.76
S07810,88.2,32.2,100.0,93.0,10.0,85.4,100.0
S05368,78.3,19.5,80.2,74.0,5.81,40.9,69.85
S09717,92.6,19.5,62.6,89.1,9.17,92.6,86.13
S05617,83.7,22.3,80.6,81.8,6.76,50.2,66.71
S00422,74.4,19.7,63.6,48.8,6.88,49.7,68.24
S05386,40.0,2.0,34.4,,4.0,32.8,20.49
S01684,95.5,32.5,100.0,98.3,9.61,86.7,100.0
S04982,74.9,,,37.2,5.83,35.2,40.47
S03635,70.8,6.6,58.6,53.1,8.66,47.3,71.67
S09140,91.0,33.4,84.6,83.9,10.0,78.5,100.0
S06902,51.8,9.7,59.1,44.5,4.82,,40.5
S08648,90.1,22.0,87.2,72.5,8.98,69.5,82.22
S06778,59.2,5.3,57.6,52.0,5.51,57.2,51.22
S06788,72.5,9.5,60.2,68.2,8.33,76.9,73.06
S01183,75.0,32.6,82.0,91.7,9.8,81.1,100.0
S04847,86.6,22.1,69.5,68.8,,48.4,77.93
S07839,49.9,,56.6,,5.84,50.0,49.72
S01981,91.0,21.9,80.4,64.7,8.17,75.1,69.12
S09471,84.2,15.8,70.5,63.0,8.95,68.0,72.71
S02752,74.0,20.7,68.6,57.8,7.78,60.0,82.98
S05329,72.9,16.8,62.2,,8.35,67.5,68.41
S01698,70.1,,70.1,75.5,8.38,54.8,74.0
S03266,71.8,12.4,52.0,55.2,6.1,46.8,57.43
S09568,55.4,2.6,52.0,43.5,8.94,41.4,54.31
S08835,75.4,18.9,63.9,53.8,6.69,72.3,55.99
S00151,70.4,2.0,46.0,55.5,5.42,37.7,38.6
S09625,78.3,20.8,64.1,72.9,8.39,73.9,82.09
S05429,84.3,12.9,75.7,76.5,5.7,49.5,73.21
S04348,86.0,19.0,74.0,67.5,8.23,69.3,77.68
S06543,70.1,20.6,68.1,63.9,6.25,61.9,69.83
S04933,84.1,18.5,68.4,55.8,7.19,60.2,70.04
S04937,96.3,25.9,85.5,38.3,8.53,43.5,69.2
S02790,,10.9,70.7,65.8,7.05,65.4,65.67
S06246,84.2,24.2,,81.6,4.63,66.7,69.47
S05924,83.2,,79.7,72.0,6.87,72.2,65.76
S07045,81.4,19.8,74.6,71.0,,80.1,68.8
S03036,67.8,12.2,58.6,41.1,6.1,32.4,46.61
S03802,84.1,18.4,77.1,63.9,8.6,43.6,70.4
S00356,93.1,24.1,100.0,88.9,9.73,57.5,97.46
S04869,85.4,12.2,54.1,55.1,6.29,50.8,55.46
S01571,74.8,17.0,61.6,70.4,6.47,58.3,77.48
S09131,90.1,21.8,88.6,81.1,7.58,80.5,85.82
S00453,85.8,20.6,78.5,85.8,8.65,83.8,90.92
S08830,82.0,5.5,61.0,44.4,6.54,72.9,57.66
S09997,88.3,23.1,75.0,83.1,7.2,70.6,81.37
S08249,71.5,24.5,59.6,64.5,6.96,57.2,74.1
S06334,88.3,7.5,30.0,33.9,4.83,38.9,39.08
S03756,67.8,9.1,68.2,68.0,6.54,53.6,64.81
S07597,62.7,3.0,52.4,48.1,4.81,52.3,30.21
S09619,77.3,28.7,84.3,84.1,8.38,73.8,95.55
S02061,56.4,4.0,52.5,42.6,5.49,35.4,50.47
S01110,51.2,2.8,36.8,37.9,5.13,44.0,37.61
S06870,88.4,26.0,83.7,56.5,7.79,,75.6
S09830,49.3,2.0,36.3,30.6,5.63,27.7,38.77
S04354,71.6,21.3,56.2,65.8,6.32,29.9,66.76
S03993,57.9,19.1,42.6,56.6,5.9,,55.35
S05740,71.1,13.1,57.8,56.6,8.17,69.8,72.3
S00369,76.1,13.9,69.2,54.2,7.91,59.5,73.46
S03249,81.2,20.4,87.8,77.4,7.47,78.2,76.45
S00071,71.7,17.1,56.2,68.1,6.6,50.4,54.51
S06984,75.1,15.5,76.6,68.3,6.25,50.8,79.34
S07365,66.4,9.3,50.5,54.0,6.73,55.0,66.92
S04053,65.7,6.1,57.5,30.0,4.25,36.9,36.15
S06899,65.8,7.1,68.4,60.3,7.39,77.9,75.46
S00636,69.8,20.0,59.5,,7.33,71.3,78.8
S05812,59.3,13.4,64.1,56.1,7.69,56.4,60.48
S04319,89.7,10.0,81.2,87.4,8.87,51.7,97.8
S07551,66.2,24.5,79.0,87.8,8.32,76.5,88.33
S00999,87.5,19.0,82.8,74.1,7.03,65.3,75.9
S05142,93.7,26.6,82.0,87.9,7.67,71.0,88.19
S04666,88.3,26.6,87.5,79.6,6.61,28.7,79.2
S09773,76.7,6.5,60.8,34.0,5.18,36.9,51.72
S04681,,5.1,48.9,40.1,6.15,31.7,38.25
S01885,63.3,2.9,64.7,57.0,7.81,50.4,58.95
S03690,82.1,24.5,75.9,79.4,9.75,72.8,87.41
S01380,90.2,29.4,68.9,83.5,8.23,64.1,90.24
S07275,76.9,20.8,79.4,72.9,6.35,68.5,89.93
S07333,87.1,19.9,85.4,88.1,4.04,56.3,66.87
S02931,85.1,25.8,82.4,90.5,8.41,65.2,88.73
S06236,63.0,13.5,66.0,48.0,6.12,54.0,45.39
S03316,80.6,20.8,98.9,86.0,9.24,66.8,80.89
S07147,76.4,23.8,93.8,80.0,9.32,73.5,100.0
S06575,68.9,16.1,53.8,44.7,5.95,66.8,55.02
S07431,90.0,22.7,86.9,91.5,9.53,100.0,92.86
S03122,64.6,19.9,70.9,43.2,5.61,47.3,49.7
S04131,82.6,21.3,74.1,70.5,6.21,58.4,70.38
S08137,73.7,12.4,55.5,47.6,7.58,58.6,71.8
S09149,71.0,4.2,57.4,57.5,8.03,61.4,47.58
S04404,53.0,4.6,46.0,56.8,6.5,68.5,40.17
S03599,88.3,21.9,86.5,73.9,6.55,75.5,82.46
S00019,51.1,9.0,45.3,30.0,5.44,55.4,30.3
S07013,92.2,26.0,73.3,85.7,8.39,72.9,81.95
S07393,67.4,23.4,75.4,74.9,5.63,49.6,60.99
S07944,77.0,12.7,65.4,62.1,,60.0,76.41
S02397,83.7,17.8,66.3,54.0,7.69,46.9,58.2
S04363,86.9,25.6,81.0,83.3,6.58,73.0,82.38
S02216,81.1,18.4,73.9,71.7,6.18,47.6,68.54
S03783,67.2,16.7,57.0,65.4,7.94,57.4,55.34
S07323,99.4,24.4,94.8,81.5,8.5,53.0,80.45
S02189,86.9,18.6,,77.3,6.49,49.0,53.9
S09834,66.5,13.0,,51.4,6.23,52.3,63.11
S02361,73.0,6.0,41.5,43.8,4.37,49.3,33.92
S00968,85.5,14.5,98.3,100.0,8.16,83.7,99.47
S09909,74.6,13.4,48.8,,7.47,53.5,45.71
S09907,100.0,20.8,84.6,90.3,9.95,,96.23
S09025,76.3,12.1,70.1,47.8,6.13,52.9,67.37
S01678,78.1,7.8,69.9,53.3,6.35,67.9,60.72
S02153,82.4,18.2,80.6,74.8,6.7,60.1,73.31
S02408,70.9,4.6,57.8,53.6,7.1,30.2,61.48
S01565,79.4,22.0,53.1,56.2,6.78,79.0,71.19
S01963,75.9,8.6,69.6,71.6,7.49,50.8,75.11
S07675,67.3,2.9,60.8,30.0,5.2,46.8,43.76
S04682,76.0,14.5,30.0,48.7,6.29,46.7,52.13
S08026,50.2,17.6,54.7,53.4,5.63,56.1,50.9
S00332,72.4,16.7,74.3,58.3,8.44,59.1,70.2
S08355,63.0,3.4,52.0,47.6,5.37,55.0,48.71
S09435,95.5,23.2,,83.0,7.86,81.8,90.78
S06251,64.0,20.1,75.7,82.7,7.16,,82.8
S02899,88.0,30.3,86.5,81.88,8.85,80.9,91.34
S05966,88.8,25.2,97.8,100.0,8.95,,99.93
S08619,74.0,18.5,68.2,72.4,5.86,58.0,85.05
S05953,68.4,27.9,82.7,65.7,7.59,73.8,86.14
S05652,83.8,14.0,86.8,50.6,8.02,59.2,69.77
S04945,83.6,19.3,80.7,96.6,9.48,68.2,92.26
S04927,76.0,30.7,100.0,88.1,8.01,74.4,76.93
S00620,71.0,4.6,51.0,35.2,5.02,38.6,32.02
S04524,66.4,8.3,66.0,57.2,7.37,41.2,60.51
S08659,59.0,4.4,64.6,55.5,6.29,52.1,54.18
S07764,78.8,26.0,78.2,69.8,7.99,49.5,94.84
S06614,91.9,21.5,84.6,78.9,9.11,75.1,89.59
S08176,58.4,9.1,51.1,44.0,4.69,55.8,38.87
S08802,70.3,24.2,68.5,62.7,8.51,55.1,74.76
S05989,97.1,24.1,95.1,87.1,9.6,92.1,100.0
S07728,84.9,19.5,88.5,81.2,6.3,67.5,88.24
S05141,71.0,15.9,64.2,61.9,6.81,44.2,56.42
S00612,78.4,25.1,92.6,77.8,7.76,,86.02
S04901,67.0,37.1,57.8,66.6,8.06,62.1,77.61
S01146,65.2,14.9,69.5,67.6,8.19,56.0,56.48
S02293,83.2,8.3,73.0,64.1,6.82,56.9,57.17
S01013,79.7,10.3,,68.5,6.93,48.2,70.56
S09505,72.9,21.0,80.3,85.1,9.52,80.8,93.3
S02470,87.8,20.5,73.2,67.6,6.69,61.2,82.49
S01002,82.1,18.2,71.4,72.4,5.89,48.6,69.98
S02653,89.8,17.2,78.6,73.9,6.0,55.1,76.66
S04504,74.8,16.8,73.8,71.0,,62.4,75.66
S09832,58.5,12.2,56.9,51.4,5.65,53.4,43.89
S08757,62.0,16.1,61.8,55.1,7.81,66.1,57.68
S00360,87.3,15.5,66.1,68.7,,44.4,74.23
S01977,84.5,19.4,78.9,81.6,6.41,69.5,64.02
S06080,76.3,19.8,79.4,78.7,6.6,52.7,72.55
S02918,85.9,26.5,88.2,89.7,9.42,84.6,83.76
S09208,85.9,20.5,72.2,68.5,7.99,67.7,64.56
S02116,68.6,6.7,68.6,65.6,7.24,44.1,54.11
S08623,80.6,22.6,59.1,61.1,8.93,77.3,76.67
S09405,88.4,19.8,80.6,70.7,7.55,57.2,81.7
S07246,78.5,21.7,71.1,59.6,6.75,63.5,74.21
S03094,99.6,23.2,82.3,70.2,8.11,50.4,83.2
S04261,83.3,17.8,85.7,78.6,7.98,68.0,84.92
S08245,61.1,15.0,59.4,65.6,7.0,67.7,62.17
S09331,91.2,25.2,68.5,74.3,7.61,76.3,76.53
S08561,81.4,30.5,93.3,100.0,,83.9,100.0
S06537,,19.0,78.0,60.5,6.69,80.9,75.58
S01486,81.7,15.5,59.5,65.9,7.87,56.9,64.66
S07377,88.3,25.0,83.6,82.0,9.31,72.2,87.44
S00322,66.0,10.1,53.9,36.8,4.59,38.7,62.21
S05150,58.3,2.0,56.6,43.3,4.71,56.1,36.99
S09512,68.2,15.7,,67.2,8.77,56.7,87.43
S05042,79.3,8.4,66.6,56.3,7.45,49.4,60.16
S07184,80.1,15.1,81.7,73.8,6.03,66.3,61.69
S02326,59.4,9.8,68.1,55.5,6.86,49.6,56.96
S01430,,2.8,55.3,34.4,6.53,75.0,53.35
S04370,83.1,17.0,76.1,,6.81,51.8,59.77
S09739,54.3,5.9,49.9,45.6,8.96,40.8,40.51
S08705,88.1,18.5,,67.8,9.06,62.0,86.49
S00070,74.3,18.4,72.3,83.5,8.82,81.2,91.73
S08834,,7.2,51.6,50.8,5.82,64.8,52.21
S06325,54.6,9.2,68.7,59.6,8.47,61.8,65.0
S08340,71.6,8.0,53.3,53.2,6.04,62.1,39.44
S02066,70.5,12.3,62.8,66.9,7.48,61.7,72.34
S00513,100.0,26.5,96.0,76.5,10.0,80.0,86.27
S03859,71.7,6.0,77.8,56.5,7.32,57.6,71.26
S02869,89.8,19.9,73.5,60.9,7.42,39.6,69.2
S01419,87.5,30.9,80.8,95.9,9.11,75.7,90.12
S07618,82.9,30.3,88.4,73.0,9.2,55.7,90.12
S01987,82.8,10.5,49.0,40.6,4.47,43.0,33.91
S05294,83.8,16.6,75.2,67.7,6.96,63.0,66.42
S04749,76.4,26.9,69.2,76.4,8.1,,91.31
S00960,64.9,5.2,48.1,56.1,5.72,54.3,44.41
S07896,99.3,23.7,86.9,70.9,8.7,67.5,89.99
S07735,47.1,3.5,53.8,30.8,5.35,41.6,18.21
S01377,85.7,22.0,85.6,79.4,6.6,74.7,90.05
S05613,59.6,17.4,60.5,53.4,6.46,56.3,54.28
S07717,85.5,18.4,90.9,81.4,7.66,74.1,87.87
S06138,79.9,,78.9,63.0,8.42,68.7,78.67
S01248,76.0,17.8,65.9,53.7,8.02,55.4,78.17
S00863,73.0,18.4,75.6,62.4,7.7,49.7,67.47
S06615,67.9,14.9,78.8,58.2,7.04,63.8,62.7
S04820,75.0,,73.0,71.2,7.39,68.5,77.85
S06010,63.6,11.1,64.9,50.0,6.14,47.6,57.83
S09644,85.9,27.5,71.7,77.3,9.42,77.5,75.97
S09127,75.4,2.0,60.1,31.5,5.07,36.9,42.34
S01232,78.8,15.5,57.4,74.8,7.94,60.4,77.56
S07028,90.3,3.0,32.5,35.4,6.05,35.6,24.51
S09810,94.0,29.4,94.1,85.5,8.57,64.2,89.71
S01376,100.0,19.4,86.5,80.1,9.79,86.5,94.61
S05930,91.2,18.2,63.5,70.2,7.86,46.8,63.22
S02633,62.2,8.8,49.3,55.8,5.06,50.3,56.13
S06330,82.0,10.3,57.9,50.7,6.71,,58.3
S05163,71.7,6.5,64.2,56.0,7.52,63.7,69.27
S06475,76.0,19.2,78.1,71.9,8.15,69.9,73.88
