student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S04761,67.3,13.1,46.9,54.1,6.49,79.9,54.1
S04762,86.7,21.0,65.2,60.2,8.4,92.2,68.02
S04763,86.7,2.9,48.7,57.0,7.59,44.6,47.77
S04764,83.8,14.6,60.8,67.6,8.54,57.7,64.15
S04765,70.1,30.6,49.1,62.7,8.7,51.1,62.31
S04766,82.5,21.1,53.7,62.5,6.63,32.9,70.63
S04767,68.2,19.2,52.4,54.8,7.54,66.3,59.5
S04768,77.5,31.9,62.5,68.6,7.48,70.6,86.05
S04769,90.3,1.6,53.2,68.4,7.11,33.5,47.52
S04770,88.0,12.3,52.0,62.2,6.86,47.5,56.75
S04771,80.2,15.2,53.6,73.2,8.92,45.6,61.98
S04772,70.3,24.0,49.3,67.4,7.56,24.8,55.98
S04773,86.5,24.1,54.1,65.0,7.52,54.3,63.71
S04774,80.2,11.9,39.6,58.5,6.54,32.1,49.49
S04775,56.8,25.0,60.2,56.7,8.31,58.2,55.35
S04776,87.8,15.2,55.9,59.4,6.29,60.4,70.61
S04777,79.8,26.5,57.8,69.6,8.05,62.9,67.92
S04778,92.0,10.8,60.1,72.7,8.08,63.8,70.63
S04779,69.0,17.1,51.6,67.2,7.0,85.6,65.92
S04780,48.2,14.6,36.7,47.3,7.88,38.8,55.26
S04781,82.8,25.4,59.7,70.7,7.72,39.8,61.61
S04782,82.9,14.3,59.3,67.2,7.45,68.1,70.44
S04783,63.1,17.7,42.9,64.0,7.52,52.4,55.32
S04784,70.2,21.5,41.3,64.2,7.57,77.5,72.17
S04785,100.0,21.8,52.8,73.2,7.66,66.2,72.84
S04786,76.9,24.2,52.8,68.7,7.57,93.4,59.54
S04787,87.3,19.5,43.5,62.0,6.18,53.2,66.68
S04788,73.5,15.1,47.7,64.5,7.32,25.4,63.02
S04789,59.1,15.6,42.1,58.0,7.82,61.8,45.81
S04790,78.3,18.2,52.0,62.0,7.62,53.6,65.12
S04791,77.3,19.7,52.2,66.3,8.64,65.7,73.82
S04792,76.0,17.0,52.6,64.9,8.24,68.3,64.9
S04793,78.9,18.1,52.3,62.3,6.46,44.3,52.8
S04794,82.6,7.4,43.2,55.8,7.3,34.8,58.37
S04795,78.5,22.7,53.7,66.0,7.13,52.1,67.0
S04796,67.4,19.3,43.6,54.4,7.49,7.4,51.85
S04797,84.9,25.0,55.7,65.4,7.5,56.6,63.61
S04798,60.5,18.0,48.0,57.2,8.23,46.9,59.79
S04799,59.5,5.8,44.9,53.9,7.71,72.2,43.97
S04800,87.4,15.5,59.1,77.4,8.98,15.3,67.09
S04801,85.1,16.6,61.5,72.9,7.79,55.1,72.91
S04802,79.4,23.2,50.4,67.7,6.5,86.5,73.02
S04803,66.0,3.5,38.0,58.5,6.94,68.5,44.75
S04804,72.9,18.3,57.8,62.6,8.22,74.6,53.34
S04805,77.4,21.6,48.6,62.1,5.56,61.8,54.41
S04806,64.0,13.4,46.3,56.2,5.88,21.8,54.08
S04807,72.6,18.5,49.4,61.9,7.51,58.3,54.76
S04808,86.5,13.6,48.3,70.0,8.64,63.2,69.63
S04809,94.3,12.9,73.0,78.9,9.07,33.4,65.78
S04810,75.8,15.1,45.6,62.2,7.24,52.5,53.57
S04811,87.6,13.0,49.7,59.5,8.77,0.0,57.26
S04812,60.9,22.8,52.4,59.5,7.59,48.3,64.14
S04813,86.6,12.9,41.3,60.2,5.66,46.3,44.64
S04814,72.0,11.7,45.3,62.4,7.49,83.0,58.21
S04815,83.1,30.4,55.4,63.0,6.76,42.9,67.66
S04816,77.5,24.7,55.9,67.9,8.6,49.7,60.69
S04817,93.2,5.0,49.7,58.6,7.47,53.4,58.52
S04818,71.3,12.6,52.7,55.3,5.97,43.2,51.51
S04819,86.3,19.7,48.4,62.6,5.7,69.4,53.45
S04820,77.2,20.3,46.5,66.4,7.47,15.2,58.55
S04821,78.4,7.6,45.5,57.1,4.6,77.7,44.1
S04822,78.2,26.1,47.9,63.3,6.88,54.8,58.68
S04823,71.5,23.8,51.5,59.7,7.78,81.0,68.11
S04824,79.9,21.4,43.9,58.0,6.23,0.1,53.33
S04825,79.4,27.5,59.7,83.9,8.69,6.3,75.32
S04826,82.4,21.2,58.3,63.6,8.93,49.2,65.19
S04827,80.8,21.1,49.5,55.3,6.28,65.1,53.42
S04828,88.0,28.9,57.7,71.1,7.14,43.9,71.99
S04829,89.2,25.7,65.8,79.7,8.69,66.7,78.1
S04830,69.5,12.1,51.3,63.4,7.5,74.6,49.82
S04831,88.7,22.4,44.8,62.6,5.83,68.3,68.17
S04832,68.1,13.4,42.5,47.5,7.33,57.1,60.53
S04833,85.9,21.5,57.4,65.4,6.48,56.9,67.63
S04834,86.2,21.3,54.3,61.1,8.83,42.7,65.65
S04835,60.9,8.3,48.5,57.9,8.23,53.9,64.26
S04836,80.9,17.1,56.0,67.0,7.12,34.5,64.06
S04837,75.3,19.9,41.9,58.5,7.67,39.3,58.63
S04838,72.4,14.9,41.7,47.7,5.93,65.3,61.37
S04839,93.5,20.2,59.0,65.2,6.6,45.7,74.33
S04840,73.5,23.6,56.6,60.5,9.36,40.2,56.05
S04841,71.9,17.8,47.4,59.4,7.56,64.0,55.16
S04842,80.8,19.6,61.2,86.1,8.62,62.6,73.87
S04843,86.9,27.7,64.6,73.1,7.78,50.7,78.79
S04844,78.6,21.3,53.4,65.7,9.08,52.0,58.23
S04845,91.7,19.4,59.4,66.9,5.1,63.3,68.49
S04846,85.3,11.3,40.2,53.0,7.27,74.4,52.93
S04847,58.2,22.7,43.9,53.4,9.47,59.0,62.67
S04848,74.7,20.3,51.9,61.9,8.65,31.2,57.87
S04849,74.4,27.0,56.0,73.3,9.09,50.6,54.89
S04850,84.8,18.3,51.9,66.9,7.49,46.9,51.82
S04851,53.8,5.3,35.1,44.3,6.86,33.9,34.2
S04852,100.0,6.1,46.3,66.2,6.27,65.0,54.31
S04853,85.3,23.1,50.0,71.7,6.18,66.5,64.24
S04854,81.5,14.0,50.7,68.4,8.47,69.5,59.42
S04855,91.8,21.1,62.5,68.4,8.12,35.2,67.55
S04856,100.0,18.8,58.3,62.9,7.42,58.1,63.66
S04857,88.7,16.8,54.9,59.8,8.11,54.9,63.03
S04858,89.5,17.3,54.8,72.3,7.67,61.1,71.17
S04859,81.3,11.9,60.8,64.9,8.65,57.6,62.47
S04860,78.6,17.9,52.2,69.8,8.64,54.7,67.01
S04861,75.2,13.9,37.9,51.0,6.22,52.3,55.25
S04862,71.7,15.4,43.9,60.1,7.83,77.1,56.65
S04863,73.1,15.7,41.9,56.7,5.5,37.8,40.74
S04864,66.5,16.4,50.9,55.4,7.66,51.5,57.43
S04865,79.2,24.5,61.3,74.3,8.23,76.6,65.97
S04866,63.2,17.1,51.9,52.1,5.92,38.8,57.02
S04867,81.9,25.2,57.8,63.8,7.0,39.8,72.58
S04868,79.6,28.8,50.1,69.4,7.51,69.7,65.82
S04869,81.5,24.0,54.0,70.1,7.78,26.5,65.76
S04870,74.8,21.7,37.7,59.0,7.17,68.2,62.12
S04871,100.0,20.3,52.7,62.3,6.09,45.2,58.54
S04872,93.6,24.1,54.2,68.1,7.44,63.2,68.24
S04873,67.6,18.6,28.7,50.4,5.52,30.6,38.13
S04874,82.3,24.9,66.8,82.8,7.22,78.7,78.47
S04875,73.9,22.3,47.8,69.2,6.97,30.7,70.2
S04876,69.9,15.5,35.1,50.8,7.34,69.5,53.12
S04877,66.6,24.3,46.4,54.3,6.83,31.5,51.55
S04878,84.3,18.6,58.1,72.7,5.69,91.2,65.97
S04879,73.2,17.3,59.9,66.9,7.06,53.6,53.3
S04880,89.7,14.7,57.7,68.1,8.62,94.0,64.62
S04881,89.9,19.2,60.6,74.1,9.01,38.6,66.38
S04882,93.7,25.0,73.2,76.7,10.0,46.1,74.02
S04883,71.5,24.2,56.7,73.6,9.53,79.2,70.68
S04884,84.8,20.5,52.7,70.2,6.06,26.5,63.66
S04885,86.3,22.2,58.9,76.1,7.01,41.0,66.78
S04886,75.3,26.9,46.9,67.9,7.47,64.9,69.83
S04887,72.3,17.0,58.4,62.0,7.4,34.6,61.23
S04888,96.1,10.2,49.5,70.5,7.58,65.4,59.43
S04889,82.3,27.1,59.3,81.7,10.0,58.4,73.98
S04890,86.4,14.3,49.6,66.0,6.2,24.7,56.8
S04891,71.8,13.2,51.2,62.5,6.64,74.4,54.33
S04892,67.8,5.4,54.5,63.3,9.47,29.8,58.28
S04893,74.3,22.0,49.1,55.8,6.76,70.4,46.5
S04894,78.8,6.6,51.3,70.9,7.97,57.6,58.17
S04895,69.4,12.7,57.4,63.9,8.74,45.9,61.07
S04896,79.9,22.1,55.2,73.2,8.08,32.9,68.84
S04897,63.1,23.1,44.4,69.7,7.73,61.6,67.01
S04898,68.8,13.4,47.1,64.3,8.63,37.5,55.97
S04899,86.7,17.1,56.1,71.0,6.43,79.2,68.92
S04900,86.0,11.9,45.4,55.7,6.9,79.9,60.72
S04901,76.1,14.2,42.3,55.5,8.14,87.8,59.26
S04902,69.8,19.9,40.4,57.9,5.02,60.6,44.64
S04903,69.7,14.5,52.6,60.8,9.2,46.9,65.75
S04904,76.3,16.3,56.7,58.2,7.86,49.1,60.3
S04905,86.4,7.7,42.6,51.8,7.68,47.6,52.01
S04906,89.3,25.9,53.6,64.0,5.54,60.0,57.26
S04907,75.0,21.6,54.0,59.7,5.96,63.7,44.78
S04908,68.5,23.6,44.0,62.4,7.02,79.6,71.38
S04909,82.7,27.0,59.1,66.4,8.47,55.4,70.98
S04910,71.8,12.2,27.5,52.1,5.01,26.9,37.92
S04911,74.8,15.5,57.8,59.9,8.45,46.9,52.84
S04912,93.3,4.7,55.4,59.4,7.07,86.1,56.96
S04913,88.3,40.0,60.5,74.7,7.23,23.9,79.36
S04914,81.6,17.0,45.2,62.2,7.8,69.8,64.31
S04915,67.3,25.3,55.5,66.6,7.82,47.2,67.29
S04916,82.1,9.3,46.0,52.5,6.65,37.3,46.79
S04917,90.6,25.0,43.0,68.2,8.25,62.9,65.92
S04918,76.2,31.0,51.3,51.3,4.72,86.2,61.71
S04919,93.5,17.6,61.4,59.5,6.96,61.8,63.87
S04920,92.9,10.9,62.4,79.8,7.68,49.7,69.16
S04921,96.6,17.0,47.9,71.3,7.09,29.1,72.26
S04922,83.1,2.4,30.1,48.1,5.31,53.0,45.19
S04923,85.9,17.7,54.0,58.0,8.41,28.4,57.99
S04924,94.1,23.7,56.7,65.9,6.0,48.8,56.64
S04925,84.5,17.7,47.5,65.4,7.42,53.7,62.22
S04926,75.0,16.0,41.0,55.5,7.68,7.8,49.37
S04927,75.5,21.7,56.3,72.9,7.52,82.8,68.58
S04928,82.4,22.2,56.3,73.1,8.9,30.2,69.29
S04929,67.1,6.4,48.2,51.1,7.44,51.3,59.2
S04930,78.6,18.6,53.5,57.2,8.01,65.7,62.71
S04931,91.0,35.1,59.5,78.1,7.43,81.2,79.24
S04932,58.1,8.7,44.4,57.8,8.24,39.2,46.29
S04933,95.3,17.4,59.4,78.3,9.17,4.8,59.76
S04934,91.2,31.6,57.4,81.1,7.67,76.6,81.77
S04935,75.4,25.7,49.3,67.2,8.44,30.0,71.23
S04936,85.4,14.4,60.8,72.1,9.25,62.2,65.05
S04937,80.0,19.4,64.9,76.4,9.13,63.4,58.17
S04938,92.3,18.0,51.4,72.5,7.04,0.0,69.95
S04939,89.8,12.8,68.3,78.0,8.74,22.7,74.3
S04940,66.0,17.5,50.9,59.8,7.8,45.8,56.39
S04941,85.9,16.0,58.8,75.4,8.84,3.3,70.98
S04942,77.9,18.8,57.7,67.5,8.18,28.2,62.42
S04943,80.8,12.8,57.6,63.3,7.83,57.5,61.94
S04944,72.7,9.1,46.0,58.9,8.02,53.2,44.48
S04945,97.5,17.7,61.5,71.8,7.81,61.1,76.12
S04946,90.4,30.0,66.3,75.6,7.85,64.0,64.25
S04947,72.6,18.6,47.2,55.2,7.31,21.4,65.62
S04948,66.7,15.7,46.5,61.5,7.2,29.3,65.09
S04949,76.1,23.3,54.3,70.0,9.62,70.2,53.06
S04950,84.3,16.9,51.8,69.5,8.07,85.5,74.36
S04951,82.4,31.1,52.7,68.8,6.81,35.7,65.16
S04952,92.5,18.0,49.4,61.3,7.17,60.2,64.94
S04953,87.9,22.9,59.4,79.4,8.77,71.1,63.76
S04954,89.7,12.7,52.7,62.9,6.62,59.8,57.69
S04955,83.3,21.5,51.4,60.0,5.72,50.0,52.49
S04956,66.1,19.9,38.6,52.4,5.81,42.2,46.37
S04957,78.0,17.6,41.5,56.0,5.43,94.7,63.14
S04958,90.6,14.5,54.6,77.1,5.94,56.9,68.66
S04959,79.5,13.5,42.7,59.1,6.08,62.8,59.44
S04960,85.0,20.0,64.2,71.5,9.16,61.5,66.6
S04961,76.8,22.4,48.0,71.6,7.44,38.8,58.19
S04962,69.7,17.1,49.7,50.6,7.06,56.0,45.1
S04963,78.8,20.0,51.7,57.9,5.77,48.6,61.7
S04964,83.1,17.7,36.5,55.4,7.33,48.2,67.9
S04965,73.4,18.7,49.3,56.7,5.42,61.3,64.12
S04966,77.6,16.6,57.5,65.8,7.06,36.7,60.16
S04967,70.6,18.1,54.9,69.3,9.98,30.9,66.49
S04968,91.2,36.9,65.8,80.6,8.3,65.1,81.08
S04969,77.1,20.2,46.1,63.7,7.25,44.4,64.89
S04970,94.5,22.5,62.6,74.8,8.34,48.1,81.74
S04971,95.3,21.1,70.5,81.7,6.87,16.4,66.58
S04972,79.2,16.2,35.2,46.5,6.54,74.3,49.68
S04973,69.9,27.1,55.0,55.3,9.54,65.5,63.95
S04974,59.1,16.0,45.9,55.6,6.13,69.2,51.67
S04975,65.3,25.4,56.3,60.2,7.08,62.7,65.76
S04976,66.3,15.7,40.1,63.7,7.87,24.7,53.6
S04977,93.8,11.3,46.9,67.4,6.38,59.6,54.06
S04978,81.2,20.6,52.1,69.3,8.28,42.8,59.16
S04979,83.9,10.3,45.8,57.6,7.13,35.7,47.47
S04980,57.8,21.7,48.3,61.5,8.3,65.0,58.23
S04981,68.0,9.6,39.4,52.7,8.2,88.2,59.24
S04982,88.9,15.8,51.7,65.5,7.21,84.9,65.8
S04983,82.9,8.0,50.4,64.3,9.55,67.4,64.13
S04984,78.5,37.8,55.0,68.7,6.7,54.4,63.49
S04985,85.6,6.4,50.8,64.4,9.12,50.7,52.21
S04986,96.4,18.1,60.2,79.8,8.91,36.9,71.6
S04987,77.8,26.0,54.1,72.3,9.63,49.6,76.78
S04988,80.7,25.3,60.9,67.1,7.71,73.2,73.25
S04989,81.9,24.0,49.7,60.7,6.55,91.5,59.48
S04990,100.0,15.8,65.0,73.1,9.99,38.7,85.3
S04991,59.0,27.5,46.7,46.9,7.1,15.1,41.94
S04992,86.8,24.4,53.3,70.5,6.52,44.4,65.13
S04993,78.9,19.5,51.5,61.4,7.27,73.1,62.19
S04994,85.7,19.7,55.6,58.9,6.32,96.4,61.83
S04995,73.4,15.9,49.6,63.9,8.13,81.2,63.86
S04996,79.5,11.6,43.5,53.8,6.77,80.7,53.5
S04997,87.1,26.7,56.1,68.5,7.16,38.0,57.86
S04998,100.0,27.2,60.8,71.2,8.66,38.6,72.87
S04999,88.1,11.8,54.4,70.5,8.25,28.5,62.64
S05000,71.5,16.9,43.0,57.9,7.52,41.7,60.83
S05001,75.8,17.0,57.4,67.4,7.71,73.3,71.4
S05002,75.5,17.8,46.0,57.9,7.51,87.5,54.29
S05003,62.0,18.5,52.5,58.9,6.98,61.9,66.49
S05004,76.7,24.6,52.8,57.3,7.5,49.9,59.48
S05005,87.3,12.8,59.6,80.4,8.09,33.7,61.89
S05006,67.3,12.1,41.4,56.2,7.35,52.7,49.52
S05007,90.5,26.7,47.6,76.7,8.0,59.1,58.06
S05008,84.9,14.8,39.7,56.3,6.5,25.7,51.22
S05009,72.7,9.2,60.0,56.1,6.78,73.4,63.53
S05010,78.6,14.6,44.4,55.4,6.62,46.5,57.27
S05011,96.0,15.7,60.7,70.0,6.82,72.2,67.52
S05012,87.3,28.9,54.5,71.9,9.04,54.8,74.01
S05013,80.1,24.5,57.8,78.6,8.37,60.9,77.36
S05014,77.6,26.0,52.1,58.0,6.21,41.0,55.22
S05015,80.8,23.7,72.7,71.6,8.02,48.1,75.44
S05016,74.9,24.6,49.3,65.3,7.03,67.8,63.18
S05017,59.0,13.2,37.6,41.1,6.68,52.4,41.31
S05018,100.0,16.6,54.4,66.7,5.72,32.9,64.61
S05019,81.6,11.1,48.4,64.3,8.67,57.2,60.13
S05020,84.0,16.5,50.4,62.9,5.86,62.7,53.89
S05021,79.4,22.8,52.9,66.7,7.44,82.5,58.79
S05022,72.6,18.9,42.3,65.6,6.36,78.1,55.35
S05023,78.1,27.2,60.2,66.0,8.43,53.7,65.2
S05024,64.0,10.0,44.3,50.1,7.1,44.1,56.3
S05025,100.0,21.5,63.3,77.8,7.34,50.4,70.02
S05026,67.7,9.3,55.2,60.3,7.38,44.5,51.82
S05027,69.7,18.7,47.3,61.4,7.86,65.1,65.8
S05028,75.6,23.2,50.0,55.8,7.52,75.8,69.74
S05029,92.9,16.5,47.3,76.2,7.45,79.8,60.78
S05030,80.1,21.9,54.6,66.8,6.88,46.8,55.21
S05031,67.6,11.3,36.8,40.8,5.61,44.8,47.8
S05032,92.5,6.4,50.3,64.7,6.16,46.6,54.64
S05033,87.3,21.9,65.1,68.3,8.36,16.4,63.96
S05034,85.4,30.2,52.3,72.2,7.13,30.9,73.87
S05035,87.2,11.0,46.8,54.2,6.7,54.3,53.74
S05036,100.0,26.6,61.8,77.3,5.81,62.6,82.97
S05037,100.0,18.3,56.2,61.3,5.44,64.8,63.33
S05038,73.1,8.7,48.2,51.6,6.66,39.4,51.37
S05039,96.2,10.1,55.4,71.1,8.57,45.2,77.56
S05040,83.8,18.1,42.7,56.8,6.83,49.6,59.3
S05041,85.0,15.2,49.9,62.0,7.98,47.4,56.22
S05042,63.1,8.8,35.9,41.2,6.78,68.8,39.43
S05043,78.3,6.1,53.7,61.2,8.27,28.8,52.44
S05044,71.9,12.1,48.3,62.1,7.08,32.0,55.45
S05045,88.3,19.4,47.0,71.0,6.02,49.0,66.81
S05046,90.7,18.0,51.8,70.4,7.18,27.7,53.68
S05047,59.3,14.5,54.2,65.5,9.7,17.0,57.66
S05048,79.8,19.4,57.0,61.9,9.65,25.1,71.77
S05049,91.2,25.3,56.0,71.4,8.08,50.1,71.17
S05050,78.1,20.8,63.8,65.0,7.34,67.6,73.12
S05051,87.3,17.2,51.8,58.9,7.86,68.0,53.38
S05052,83.5,24.5,60.3,64.0,7.88,86.8,67.26
S05053,83.4,11.3,53.2,67.1,7.45,57.0,60.51
S05054,77.3,16.4,43.2,57.4,8.03,59.7,61.24
S05055,67.8,16.6,44.7,50.0,7.75,50.0,48.9
S05056,68.8,9.3,49.8,53.7,7.12,51.0,54.34
S05057,87.1,15.1,48.2,62.3,6.07,96.6,63.12
S05058,80.2,3.5,37.2,50.2,6.95,60.2,48.06
S05059,78.6,31.4,61.1,65.9,8.46,62.0,73.67
S05060,75.8,11.4,45.2,53.7,7.46,32.1,54.7
S05061,76.9,29.1,58.3,73.0,7.86,63.2,65.6
S05062,90.5,18.3,70.4,63.3,7.16,68.2,66.16
S05063,76.6,22.0,50.8,59.3,6.23,77.2,52.82
S05064,66.6,14.6,49.8,57.0,7.21,67.6,46.39
S05065,87.4,19.5,49.6,59.2,6.27,52.5,61.44
S05066,78.0,22.6,42.3,52.9,6.2,51.6,45.16
S05067,80.3,22.7,64.1,77.6,8.95,53.6,69.12
S05068,96.1,23.4,53.5,74.3,7.0,57.1,71.01
S05069,79.8,15.4,47.2,60.0,6.61,80.4,58.28
S05070,82.9,14.6,68.5,71.7,9.44,76.5,82.22
S05071,68.2,6.8,46.0,57.9,8.48,70.1,56.24
S05072,77.8,21.7,58.5,67.7,7.05,95.6,64.18
S05073,86.1,25.6,60.2,71.0,8.01,1.9,70.59
S05074,64.4,29.3,46.8,61.2,7.22,45.8,52.75
S05075,82.0,20.1,52.9,61.8,6.67,54.8,67.04
S05076,81.0,12.6,48.1,46.8,8.07,41.6,51.95
S05077,80.4,6.1,52.8,59.9,7.11,36.4,60.46
S05078,90.4,25.3,65.2,77.4,7.59,20.7,72.67
S05079,83.3,5.4,53.2,65.1,8.73,48.8,62.01
S05080,94.8,15.6,67.1,77.7,8.59,72.9,68.07
S05081,70.1,16.4,47.6,56.0,6.84,70.5,48.96
S05082,81.4,17.5,59.6,67.3,8.08,40.0,56.59
S05083,80.8,18.3,66.1,67.9,6.15,59.4,52.97
S05084,69.3,19.0,65.7,77.1,8.04,82.2,64.71
S05085,89.6,1.1,49.1,66.3,7.68,24.6,50.72
S05086,100.0,18.1,61.3,78.0,7.95,51.8,76.49
S05087,79.8,2.4,39.8,55.7,7.14,60.7,43.68
S05088,85.1,23.1,67.5,71.0,10.0,55.2,85.91
S05089,80.8,14.1,50.2,66.4,6.42,72.0,53.0
S05090,72.9,2.9,44.1,62.0,8.67,25.0,45.89
S05091,61.8,12.3,48.3,54.9,6.26,34.9,40.72
S05092,72.9,14.0,49.0,60.6,8.11,68.6,58.37
S05093,66.1,26.3,49.5,64.6,8.19,21.0,59.13
S05094,97.0,19.4,60.2,71.5,7.57,71.2,68.63
S05095,78.8,20.4,47.9,64.8,6.91,64.0,63.39
S05096,76.5,26.3,54.0,61.5,7.67,69.8,70.97
S05097,88.9,17.3,66.0,63.0,7.82,45.6,58.27
S05098,68.8,23.3,53.1,60.4,9.65,65.2,64.65
S05099,72.3,22.8,52.2,61.3,6.45,31.6,63.67
S05100,80.7,9.0,44.0,56.0,6.83,46.7,46.15
S05101,90.3,28.3,53.6,69.8,7.84,55.7,86.44
S05102,85.0,8.1,49.1,54.8,7.19,37.0,68.06
S05103,82.5,24.4,70.6,74.7,7.38,59.4,69.99
S05104,80.8,7.4,57.6,61.3,8.78,32.1,51.35
S05105,84.0,22.2,47.2,59.7,4.12,60.4,51.39
S05106,82.0,31.0,51.5,58.6,6.78,89.8,68.27
S05107,69.7,16.5,40.0,47.2,5.41,29.9,52.15
S05108,80.5,16.2,38.5,50.4,6.07,54.5,41.84
S05109,69.3,22.3,68.5,76.0,10.0,22.6,63.1
S05110,80.8,15.7,55.4,64.0,8.22,38.3,62.11
S05111,75.2,30.7,59.1,72.4,8.64,69.0,63.0
S05112,100.0,19.3,59.5,78.6,7.4,46.4,67.85
S05113,79.6,15.8,66.6,79.7,8.41,69.8,70.88
S05114,66.0,14.2,42.1,51.7,5.38,62.1,48.49
S05115,78.7,11.5,52.2,59.0,8.75,53.7,54.48
S05116,85.2,13.6,60.1,71.9,6.52,34.4,61.51
S05117,96.7,15.5,53.7,75.2,6.86,68.7,68.8
S05118,74.1,14.6,40.9,57.8,8.11,61.1,50.73
S05119,64.2,13.4,37.9,59.7,7.88,24.4,53.42
S05120,88.2,32.7,58.3,73.9,7.6,35.7,73.73
S05121,66.2,10.8,42.6,42.7,5.86,0.0,47.0
S05122,75.6,19.0,56.4,61.6,7.62,27.7,61.57
S05123,77.4,22.1,50.6,63.2,8.65,48.7,64.27
S05124,79.3,22.4,50.0,60.7,6.86,33.9,59.0
S05125,86.9,17.6,53.9,65.0,9.08,38.4,62.73
S05126,73.2,16.3,53.1,54.9,6.45,82.8,61.63
S05127,77.3,21.2,60.0,73.6,7.51,75.6,66.05
S05128,79.9,19.9,69.9,66.3,9.34,41.1,71.33
S05129,81.5,16.2,51.6,58.4,6.68,70.9,62.19
S05130,81.0,7.1,64.0,72.1,8.76,79.3,58.02
S05131,84.4,14.7,55.3,67.7,9.87,67.4,64.28
S05132,88.4,10.0,54.0,67.8,7.71,61.0,60.78
S05133,83.9,13.3,43.6,57.3,6.87,77.0,57.57
S05134,84.5,18.2,54.2,66.4,6.57,70.4,65.09
S05135,64.2,20.5,54.5,58.6,9.07,30.7,60.78
S05136,80.5,30.5,46.0,58.1,9.03,51.2,66.82
S05137,84.8,14.2,64.2,70.8,9.24,44.0,63.74
S05138,87.3,23.4,61.0,61.8,7.46,78.0,73.85
S05139,73.1,20.1,51.1,64.0,8.75,43.4,63.96
S05140,73.4,27.1,54.5,59.0,7.44,40.0,61.9
S05141,74.3,22.0,39.5,50.2,6.44,75.5,53.69
S05142,85.4,10.9,50.9,73.5,8.85,60.2,64.78
S05143,90.3,5.9,67.3,75.6,9.46,97.2,68.54
S05144,75.9,20.2,41.0,48.5,6.28,37.8,44.2
S05145,89.1,14.3,50.0,62.2,6.25,44.6,52.27
S05146,81.2,11.1,42.1,58.1,7.55,77.4,64.25
S05147,78.8,9.1,54.4,54.4,8.65,29.4,58.24
S05148,77.9,19.1,51.1,62.1,6.14,81.4,56.16
S05149,87.5,28.6,62.8,78.0,7.77,30.9,69.31
S05150,83.3,15.1,52.9,61.0,6.79,67.2,54.52
S05151,100.0,22.1,70.5,78.3,8.34,18.1,69.87
S05152,71.5,17.3,43.1,52.8,6.54,55.9,59.92
S05153,85.2,9.0,47.3,65.2,8.43,27.6,56.46
S05154,74.7,23.1,48.0,60.1,7.31,93.5,67.5
S05155,71.3,10.3,35.7,49.7,6.38,33.6,56.93
S05156,79.9,18.2,52.8,60.2,7.58,38.4,57.57
S05157,81.4,15.6,44.0,66.0,5.17,65.7,48.48
S05158,100.0,24.3,60.9,72.1,6.83,43.0,72.37
S05159,78.2,10.6,40.8,61.4,7.9,69.0,51.16
S05160,68.7,20.7,43.1,54.5,5.37,40.8,52.59
S05161,82.7,12.1,49.1,43.2,4.41,39.2,49.99
S05162,59.3,14.4,39.8,44.4,4.69,54.4,56.0
S05163,79.1,1.0,39.9,52.3,9.09,30.7,51.83
S05164,80.2,32.6,56.4,73.5,7.41,62.9,68.04
S05165,87.9,21.9,49.4,58.4,6.86,72.5,66.53
S05166,89.7,12.6,56.8,72.2,8.63,66.1,70.51
S05167,75.0,10.1,44.4,61.5,7.01,67.9,61.82
S05168,78.5,14.5,62.0,68.6,7.82,16.5,55.29
S05169,72.3,23.0,52.0,62.7,7.53,45.8,68.96
S05170,68.7,4.8,44.8,51.5,6.93,50.5,61.76
S05171,83.1,17.0,53.5,65.2,7.85,84.1,71.52
S05172,67.3,30.4,57.8,60.2,8.43,43.4,74.07
S05173,75.9,10.1,46.4,59.0,7.28,9.0,49.49
S05174,70.0,18.6,52.3,65.2,6.95,34.9,68.06
S05175,85.5,33.4,55.0,64.9,7.09,41.8,65.79
S05176,98.0,22.4,58.9,67.5,4.74,11.9,62.32
S05177,67.0,18.9,52.5,60.4,7.84,74.4,57.06
S05178,61.5,21.5,42.4,53.8,6.05,23.6,47.88
S05179,78.8,15.2,58.2,64.1,8.26,63.9,62.51
S05180,80.2,27.1,57.6,60.4,7.39,33.2,57.49
S05181,82.2,15.2,57.2,60.6,7.63,85.1,58.33
S05182,75.5,4.3,49.5,48.5,8.34,49.5,45.77
S05183,78.0,15.3,45.9,61.8,6.39,45.4,64.97
S05184,83.7,11.2,53.2,66.8,7.94,65.6,70.64
S05185,90.4,16.0,52.6,67.3,7.82,34.9,77.92
S05186,60.4,16.2,50.9,53.2,7.28,66.5,53.93
S05187,76.3,26.4,59.1,64.3,6.39,45.4,63.7
S05188,82.1,22.9,59.9,70.0,8.21,43.1,71.66
S05189,70.8,19.8,61.0,64.1,8.34,53.2,55.52
S05190,97.3,18.0,64.5,71.8,7.64,33.2,61.95
S05191,73.6,10.6,42.4,60.4,6.22,51.2,42.3
S05192,79.6,2.7,50.3,52.1,6.87,61.8,56.03
S05193,85.6,18.8,46.1,68.1,7.43,8.8,54.72
S05194,74.1,23.6,55.7,58.3,8.33,76.8,70.42
S05195,61.5,17.2,33.5,54.9,5.6,71.3,46.86
